1212059.93913675,5724.87952
1212060.34397845,5725.283488
1212061.29316365,5726.233504
1212061.40001275,5726.34048
1212061.99429175,5726.934496
1212062.11803305,5727.058496
1212062.55497055,5727.495488
1212063.02298235,5727.963488
1212063.73608565,5728.67648
1212064.58511255,5729.525504
1212065.37105775,5730.311488
1212066.14910775,5731.089504
1212066.44609405,5731.386496
1212067.32700335,5732.267488
1212068.13920705,5733.07952
1212068.96470785,5733.904512
1212069.39802645,5734.338496
1212069.88093175,5734.821504
1212070.31966105,5735.259488
1212071.25101055,5736.191488
1212072.03973235,5736.979488
1212072.07700175,5737.017504
1212072.84266335,5737.782496
1212073.35105495,5738.291488
1212073.71004885,5738.650496
1212074.60506175,5739.545536
1212075.43502295,5740.37552
1212076.29306235,5741.233536
1212076.82365405,5741.76352
1212076.85058805,5741.790528
1212077.48690315,5742.42752
1212078.25578605,5743.19648
1212078.63306505,5743.573504
1212079.57604605,5744.51648
1212079.91403505,5744.854496
1212080.05576805,5744.995488
1212080.50611885,5745.446496
1212080.66301295,5745.603488
1212081.52206815,5746.462496
1212082.46811355,5747.408512
1212083.22601535,5748.166528
1212084.06104855,5749.001536
1212084.87062995,5749.810528
1212085.19567555,5750.13552
1212086.05567935,5750.99552
1212086.52291545,5751.46352
1212087.33601675,5752.27648
1212087.48204495,5752.422496
1212088.41295735,5753.353504
1212089.11810315,5754.058496
1212089.55733195,5754.498496
1212090.43915835,5755.379488
1212091.20326275,5756.144512
1212091.59421015,5756.53552
1212092.02504655,5756.965536
1212092.35100505,5757.29248
1212092.99090755,5757.93248
1212093.45023205,5758.391488
1212094.19813355,5759.139488
1212094.92187995,5759.862496
1212095.21024325,5760.151488
1212095.80616205,5760.747488
1212096.74023875,5761.681504
1212097.42818755,5762.369504
1212097.66317555,5762.60448
1212097.68414435,5762.625504
1212098.08794945,5763.02848
1212098.44519335,5763.386496
1212098.99192525,5763.932512
1212099.66423735,5764.605504
1212100.05425355,5764.995488
1212100.33418325,5765.275488
1212100.95993195,5765.90048
1212101.47423725,5766.415488
1212101.64913345,5766.590496
1212102.61620375,5767.557504
1212102.83517735,5767.77648
1212103.29512645,5768.23648
1212103.95107125,5768.89248
1212104.85313855,5769.794496
1212104.94507235,5769.886496
1212105.65483225,5770.595488
1212106.58683155,5771.52752
1212107.43410715,5772.37552
1212108.02112035,5772.962528
1212108.78832415,5773.729536
1212108.80397475,5773.744512
1212109.79208495,5774.733504
1212110.30210395,5775.243488
1212110.33613745,5775.277504
1212110.83712885,5775.778496
1212111.83420725,5776.775488
1212112.25916175,5777.200512
1212112.41578285,5777.356512
1212113.07293055,5778.014496
1212113.24509575,5778.186496
1212114.14812765,5779.089504
1212114.28869265,5779.229504
1212114.39092015,5779.33248
1212115.23204235,5780.173504
1212115.28781195,5780.229504
1212115.74386635,5780.685504
1212116.34988515,5781.291488
1212116.61664515,5781.558496
1212116.93241465,5781.873504
1212117.10879755,5782.050496
1212117.36805565,5782.309504
1212117.63973175,5782.581504
1212117.86988025,5782.811488
1212118.33632605,5783.27648
1212118.44491525,5783.386496
1212118.64990405,5783.591488
1212119.44489865,5784.386528
1212120.30277875,5785.24448
1212120.94950455,5785.890496
1212121.53907415,5786.48048
1212122.21107865,5787.15248
1212122.31168495,5787.253504
1212122.41389865,5787.355488
1212122.89951325,5787.84048
1212122.91646985,5787.857504
1212123.35001125,5788.291488
1212124.21889845,5789.16048
1212124.73106255,5789.67248
1212124.90444095,5789.845504
1212125.29366005,5790.235488
1212126.16488225,5791.106496
1212126.63440845,5791.57552
1212127.49262785,5792.433536
1212128.49472525,5793.436512
1212128.57086175,5793.512512
1212128.67285865,5793.614528
1212129.03230225,5793.973536
1212129.85097455,5794.792512
1212130.70986155,5795.65152
1212131.36278835,5796.304512
1212131.46185755,5796.40352
1212132.14681115,5797.088448
1212132.67945365,5797.621472
1212133.10580105,5798.047456
1212133.60269935,5798.54448
1212134.35273565,5799.294496
1212135.10165255,5800.043488
1212135.14858385,5800.090496
1212136.08382315,5801.025504
1212136.40668525,5801.34848
1212136.60381735,5801.545504
1212137.17873475,5802.12048
1212137.70762825,5802.649504
1212137.76473515,5802.706496
1212138.2775553,5803.219488
1212139.086392,5804.02848
1212139.1312114,5804.073504
1212139.7605901,5804.702496
1212140.6036125,5805.545504
1212141.2423762,5806.18448
1212141.8401205,5806.781504
1212141.9283426,5806.870528
1212142.0213982,5806.96352
1212142.962056,5807.90352
1212143.2713391,5808.213536
1212144.0723778,5809.014528
1212144.4753857,5809.417536
1212144.7292845,5809.67152
1212145.1353871,5810.077504
1212145.1551477,5810.09648
1212145.996744,5810.938496
1212146.9771247,5811.918496
1212146.9789779,5811.92048
1212147.9820203,5812.923488
1212148.4814457,5813.423488
1212149.4762256,5814.418528
1212150.053301,5814.99552
1212150.7472646,5815.689536
1212151.7252832,5816.66752
1212151.9904288,5816.932512
1212152.6781077,5817.620512
1212153.5122057,5818.454528
1212154.1014752,5819.04352
1212154.9759675,5819.917536
1212155.1823689,5820.12448
1212155.4921967,5820.434496
1212156.4462549,5821.38848
1212157.2562813,5822.198496
1212157.7472615,5822.68848
1212158.0092419,5822.950496
1212158.0772418,5823.018496
1212158.8232331,5823.76448
1212159.8051381,5824.746528
1212160.0331975,5824.974528
1212160.0859517,5825.02752
1212160.1098691,5825.05152
1212160.705105,5825.646528
1212161.3052388,5826.246528
1212161.4312127,5826.372512
1212162.1501838,5827.09152
1212162.5011067,5827.442528
1212163.0129868,5827.954528
1212163.6652387,5828.606496
1212164.5891877,5829.530496
1212165.0693537,5830.011488
1212165.2887516,5830.230496
1212165.8505977,5830.79248
1212166.3917022,5831.333504
1212166.9614517,5831.90352
1212167.4997442,5832.441536
1212167.7416614,5832.684512
1212168.1006041,5833.042528
1212168.7575862,5833.700512
1212170.3026435,5835.245536
1212171.0882625,5836.030528
1212171.5886198,5836.53152
1212171.8077462,5836.750528
1212172.5402445,5837.482496
1212172.556174,5837.498496
1212173.4036276,5838.346496
1212174.0116282,5838.954496
1212174.7715593,5839.714496
1212174.914642,5839.857504
1212175.8668013,5840.809536
1212175.9757857,5840.918528
1212176.9745463,5841.917504
1212177.7745489,5842.717504
1212178.7246136,5843.667488
1212179.2194988,5844.162496
