1208487.15133235,2152.022528
1208487.63232815,2152.50352
1208487.73830195,2152.609536
1208488.31234175,2153.18352
1208488.82630135,2153.697536
1208488.93232445,2153.80352
1208489.00936865,2153.880512
1208489.04331925,2153.914528
1208490.03025025,2154.901504
1208490.68324365,2155.554496
1208491.25829495,2156.129504
1208492.07323145,2156.94448
1208492.89217555,2157.763488
1208493.87520105,2158.746528
1208494.35116465,2159.222528
1208494.46015815,2159.33152
1208494.86518135,2159.736512
1208495.76917055,2160.640512
1208496.06715185,2160.938528
1208496.75917395,2161.630528
1208497.11911515,2161.990528
1208498.06916045,2162.940512
1208498.58304305,2163.454496
1208499.24606065,2164.117504
1208499.60407275,2164.475488
1208499.82203855,2164.693504
1208500.38603845,2165.257504
1208501.24600215,2166.117504
1208501.90509415,2166.77648
1208502.84196115,2167.713504
1208503.64997085,2168.521504
1208503.83600235,2168.70752
1208504.22597835,2169.097536
1208504.60891755,2169.480512
1208505.24697085,2170.118528
1208506.16894545,2171.040512
1208506.38890545,2171.260512
1208506.90493905,2171.776512
1208506.96492845,2171.836512
1208506.97494655,2171.846528
1208507.70692815,2172.578528
1208507.94488615,2172.816512
1208508.45999435,2173.33152
1208508.51190355,2173.38352
1208508.93299975,2173.804512
1208509.39896035,2174.271488
1208509.82190815,2174.693504
1208510.53788005,2175.409504
1208511.43587045,2176.307488
1208512.28090675,2177.15248
1208512.96670565,2177.838528
1208513.10285365,2177.974528
1208514.03275165,2178.904512
1208514.72672355,2179.598528
1208515.42973045,2180.301504
1208515.85171395,2180.723488
1208516.83677035,2181.70848
1208517.27471245,2182.146496
1208517.49166415,2182.363488
1208517.78778025,2182.659488
1208518.34975115,2183.221504
1208518.56873605,2183.44048
1208518.94474555,2183.81648
1208519.00659495,2183.878496
1208519.86767225,2184.739488
1208520.25673385,2185.129472
1208520.68169465,2185.553472
1208521.11760365,2185.989504
1208521.47976405,2186.35248
1208522.03956125,2186.911488
1208522.93154905,2187.803488
1208523.80658875,2188.678496
1208524.65160135,2189.523488
